index,sentence,label
3875,What machine should we be most worried about in terms of production quality this quarter? this year,worst_machine_year
3876,Share data on the machine with the most frequent breakdowns this year. this year,worst_machine_year
3877,What's the machine that's been a constant source of disruptions in our operations this quarter? this year,worst_machine_year
3878,Which machine is causing the most inefficiencies in our manufacturing process this year? this year,worst_machine_year
3879,Tell me about the equipment that's underperforming the most in the current quarter. this year,worst_machine_year
3880,What machine has the lowest overall equipment effectiveness rating this quarter? this year,worst_machine_year
3881,Give me insights into our worst-performing piece of machinery this quarter. this year,worst_machine_year
3882,Tell me about the machine with the highest defect rate in the last year. this year,worst_machine_year
3883,Which machine is experiencing the most frequent stoppages in production this quarter? this year,worst_machine_year
3884,What's the machine that's been causing the most maintenance issues lately this quarter? this year,worst_machine_year
